Common name 	Scientific name 	Status 	No. 	No. Back
Brown Eared Pheasant 	Crossoptilon mantchuricum 		12 	1
Blue Eared Pheasant 	Crossoptilon auritum 		7 	0
Cheer Pheasant 	Catreus wallichii 		9 	1
Elliot's Pheasant 	Syrmaticus ellioti 		1 	0
Mrs. Hume's Pheasant 	Syrmaticus humiae 		6 	0
Mikado Pheasant 	Syrmaticus mikado 		6 	0
Copper Pheasant 	Syrmaticus soemmerringii 		1 	0
Reeves's Pheasant 	Syrmaticus reevesii 		13 	0
Common Pheasant 	Phasianus colchicus 		390 	4895
Green Pheasant 	Phasianus versicolor 		11 	6
Golden Pheasant 	Chrysolophus pictus 		16 	2
Lady Amherst's Pheasant 	Chrysolophus amherstiae 		18 	3
Bronze-tailed Peacock-Pheasant 	Polyplectron chalcurum 		10 	0
Mountain Peacock-Pheasant 	Polyplectron inopinatum 		7 	0
Germain's Peacock-Pheasant 	Polyplectron germaini 		20 	4
Grey Peacock-Pheasant 	Polyplectron bicalcaratum 		31 	3
Hainan Peacock-Pheasant 	Polyplectron katsumatae 		3 	0
Malayan Peacock-Pheasant 	Polyplectron malacense 		34 	1
Bornean Peacock-Pheasant 	Polyplectron schleiermacheri 		19 	0
Palawan Peacock-Pheasant 	Polyplectron napoleonis 		8 	1
Crested Argus 	Rheinardia ocellata 		1 	0
Great Argus 	Argusianus argus 		72 	34
Indian Peafowl 	Pavo cristatus 		66 	56
Green Peafowl 	Pavo muticus 		15 	1
Congo Peafowl 	Afropavo congensis 		0 	0
Red-throated Loon 	Gavia stellata 		172 	25
Black-throated Loon 	Gavia arctica 		50 	10
Pacific Loon 	Gavia pacifica 		19 	2
Common Loon 	Gavia immer 		124 	32
Yellow-billed Loon 	Gavia adamsii 		5 	0
King Penguin 	Aptenodytes patagonicus 		35 	12
Emperor Penguin 	Aptenodytes forsteri 		3 	0
Gentoo Penguin 	Pygoscelis papua 		19 	4
Adelie Penguin 	Pygoscelis adeliae 		18 	0
Chinstrap Penguin 	Pygoscelis antarcticus 		15 	2
Fiordland Penguin 	Eudyptes pachyrhynchus 		2 	0
Snares Penguin 	Eudyptes robustus 		4 	0
Erect-crested Penguin 	Eudyptes sclateri 		2 	0
Southern Rockhopper Penguin 	Eudyptes chrysocome 		12 	2
Northern Rockhopper Penguin 	Eudyptes moseleyi 		1 	0
Royal Penguin 	Eudyptes schlegeli 		10 	0
Macaroni Penguin 	Eudyptes chrysolophus 		3 	0
Yellow-eyed Penguin 	Megadyptes antipodes 		2 	1
Little Penguin 	Eudyptula minor 		13 	2
African Penguin 	Spheniscus demersus 		21 	1
Magellanic Penguin 	Spheniscus magellanicus 		11 	3
Humboldt Penguin 	Spheniscus humboldti 		2 	0
Galapagos Penguin 	Spheniscus mendiculus 		1 	0
Wilson's Storm Petrel 	Oceanites oceanicus 		3 	0
Elliot's Storm Petrel 	Oceanites gracilis 		11 	0
Pincoya Storm Petrel 	Oceanites pincoyae 		0 	0
Grey-backed Storm Petrel 	Garrodia nereis 		0 	0
White-faced Storm Petrel 	Pelagodroma marina 		4 	0
White-bellied Storm Petrel 	Fregetta grallaria 		0 	0
Black-bellied Storm Petrel 	Fregetta tropica 		1 	0
New Zealand Storm Petrel 	Fregetta maoriana 		0 	0
Polynesian Storm Petrel 	Nesofregetta fuliginosa 		0 	0
Laysan Albatross 	Phoebastria immutabilis 		143 	91
Black-footed Albatross 	Phoebastria nigripes 		22 	18
Waved Albatross 	Phoebastria irrorata 		5 	2
Short-tailed Albatross 	Phoebastria albatrus 		0 	0
Wandering Albatross 	Diomedea exulans 		2 	0
Antipodean Albatross 	Diomedea antipodensis 		11 	3
Amsterdam Albatross 	Diomedea amsterdamensis 		0 	0
Tristan Albatross 	Diomedea dabbenena 		1 	0
Southern Royal Albatross 	Diomedea epomophora 		7 	1
Northern Royal Albatross 	Diomedea sanfordi 		1 	0
Sooty Albatross 	Phoebetria fusca 		0 	0
Light-mantled Albatross 	Phoebetria palpebrata 		5 	1
Black-browed Albatross 	Thalassarche melanophris 		17 	3
Campbell Albatross 	Thalassarche impavida 		0 	0
Shy Albatross 	Thalassarche cauta 		15 	1
Chatham Albatross 	Thalassarche eremita 		2 	0
Salvin's Albatross 	Thalassarche salvini 		9 	0
Grey-headed Albatross 	Thalassarche chrysostoma 		0 	0
Atlantic Yellow-nosed Albatross 	Thalassarche chlororhynchos 		0 	0
Indian Yellow-nosed Albatross 	Thalassarche carteri 		1 	0
Buller's Albatross 	Thalassarche bulleri 		2 	3
European Storm Petrel 	Hydrobates pelagicus 		43 	4
Least Storm Petrel 	Oceanodroma microsoma 		0 	0
Wedge-rumped Storm Petrel 	Oceanodroma tethys 		0 	0
Band-rumped Storm Petrel 	Oceanodroma castro 		17 	8
Monteiro's Storm Petrel 	Oceanodroma monteiroi 		0 	0
Cape Verde Storm Petrel 	Oceanodroma jabejabe 		0 	0
Swinhoe's Storm Petrel 	Oceanodroma monorhis 		6 	0
Leach's Storm Petrel 	Oceanodroma leucorhoa 		10 	0
Townsend's Storm Petrel 	Oceanodroma socorroensis 		0 	0
Ainley's Storm Petrel 	Oceanodroma cheimomnestes 		0 	0
Markham's Storm Petrel 	Oceanodroma markhami 		2 	0
Tristram's Storm Petrel 	Oceanodroma tristrami 		1 	0
Black Storm Petrel 	Oceanodroma melania 		0 	0
Guadalupe Storm Petrel 	Oceanodroma macrodactyla 	Extinct 	0 	0
Matsudaira's Storm Petrel 	Oceanodroma matsudairae 		0 	0
Ashy Storm Petrel 	Oceanodroma homochroa 		1 	0
Hornby's Storm Petrel 	Oceanodroma hornbyi 		3 	0
Fork-tailed Storm Petrel 	Oceanodroma furcata 		3 	0
Southern Giant Petrel 	Macronectes giganteus 		1 	1
Northern Giant Petrel 	Macronectes halli 		9 	4
Northern Fulmar 	Fulmarus glacialis 		62 	22
Southern Fulmar 	Fulmarus glacialoides 		1 	0
Antarctic Petrel 	Thalassoica antarctica 		3 	0
Cape Petrel 	Daption capense 		10 	13
Snow Petrel 	Pagodroma nivea 		1 	0
Blue Petrel 	Halobaena caerulea 		2 	0
Broad-billed Prion 	Pachyptila vittata 		4 	1
Salvin's Prion 	Pachyptila salvini 		0 	0
Antarctic Prion 	Pachyptila desolata 		2 	0
Slender-billed Prion 	Pachyptila belcheri 		1 	0
Fairy Prion 	Pachyptila turtur 		6 	1
Fulmar Prion 	Pachyptila crassirostris 		2 	0
Kerguelen Petrel 	Aphrodroma brevirostris 		2 	0
Great-winged Petrel 	Pterodroma macroptera 		0 	0
White-headed Petrel 	Pterodroma lessonii 		2 	0
Grey-faced Petrel 	Pterodroma gouldi 		2 	0
Atlantic Petrel 	Pterodroma incerta 		1 	1
Providence Petrel 	Pterodroma solandri 		2 	0
Magenta Petrel 	Pterodroma magentae 		4 	0
Murphy's Petrel 	Pterodroma ultima 		0 	0
Soft-plumaged Petrel 	Pterodroma mollis 		1 	1
Zino's Petrel 	Pterodroma madeira 		28 	0
Fea's Petrel 	Pterodroma feae 		1 	0
Desertas Petrel 	Pterodroma deserta 		3 	0
Bermuda Petrel 	Pterodroma cahow 		0 	0
Black-capped Petrel 	Pterodroma hasitata 		0 	0
Jamaican Petrel 	Pterodroma caribbaea 	Extinct 	0 	0
Juan Fernandez Petrel 	Pterodroma externa 		0 	0
Vanuatu Petrel 	Pterodroma occulta 		0 	0
Kermadec Petrel 	Pterodroma neglecta 		3 	1
Herald Petrel 	Pterodroma heraldica 		12 	0
Trindade Petrel 	Pterodroma arminjoniana 		4 	1
Henderson Petrel 	Pterodroma atrata 		0 	0
Phoenix Petrel 	Pterodroma alba 		1 	0
Barau's Petrel 	Pterodroma baraui 		4 	0
Hawaiian Petrel 	Pterodroma sandwichensis 		4 	0
Galapagos Petrel 	Pterodroma phaeopygia 		1 	0
Mottled Petrel 	Pterodroma inexpectata 		1 	0
White-necked Petrel 	Pterodroma cervicalis 		2 	0
Black-winged Petrel 	Pterodroma nigripennis 		4 	1
Chatham Petrel 	Pterodroma axillaris 		2 	0
Bonin Petrel 	Pterodroma hypoleuca 		35 	39
Gould's Petrel 	Pterodroma leucoptera 		1 	0
Collared Petrel 	Pterodroma brevipes 		0 	0
Cook's Petrel 	Pterodroma cookii 		3 	0
De Filippi's Petrel 	Pterodroma defilippiana 		0 	0
Stejneger's Petrel 	Pterodroma longirostris 		0 	0
Pycroft's Petrel 	Pterodroma pycrofti 		0 	0
Mascarene Petrel 	Pseudobulweria aterrima 		0 	0
St. Helena Petrel 	Pseudobulweria rupinarum 	Extinct 	0 	0
Tahiti Petrel 	Pseudobulweria rostrata 		2 	0
Beck's Petrel 	Pseudobulweria becki 		0 	0
Fiji Petrel 	Pseudobulweria macgillivrayi 		0 	0
Grey Petrel 	Procellaria cinerea 		2 	0
White-chinned Petrel 	Procellaria aequinoctialis 		9 	0
Spectacled Petrel 	Procellaria conspicillata 		0 	0
Black Petrel 	Procellaria parkinsoni 		2 	0
Westland Petrel 	Procellaria westlandica 		3 	0
Streaked Shearwater 	Calonectris leucomelas 		0 	0
Scopoli's Shearwater 	Calonectris diomedea 		25 	1
Cory's Shearwater 	Calonectris borealis 		60 	9
Cape Verde Shearwater 	Calonectris edwardsii 		0 	0
Wedge-tailed Shearwater 	Ardenna pacifica 		26 	1
Buller's Shearwater 	Ardenna bulleri 		0 	0
Sooty Shearwater 	Ardenna grisea 		12 	2
Short-tailed Shearwater 	Ardenna tenuirostris 		3 	0
Pink-footed Shearwater 	Ardenna creatopus 		17 	1
Flesh-footed Shearwater 	Ardenna carneipes 		9 	0
Great Shearwater 	Ardenna gravis 		1 	1
Christmas Shearwater 	Puffinus nativitatis 		4 	0
Manx Shearwater 	Puffinus puffinus 		146 	4
Yelkouan Shearwater 	Puffinus yelkouan 		10 	2
Balearic Shearwater 	Puffinus mauretanicus 		2 	0
Bryan's Shearwater 	Puffinus bryani 		0 	0
Black-vented Shearwater 	Puffinus opisthomelas 		1 	0
Townsend's Shearwater 	Puffinus auricularis 		0 	0
Newell's Shearwater 	Puffinus newelli 		1 	0
Rapa Shearwater 	Puffinus myrtae 		0 	0
Fluttering Shearwater 	Puffinus gavia 		2 	1
Hutton's Shearwater 	Puffinus huttoni 		1 	0
Audubon's Shearwater 	Puffinus lherminieri 		2 	0
Persian Shearwater 	Puffinus persicus 		1 	0
Tropical Shearwater 	Puffinus bailloni 		3 	0
Galapagos Shearwater 	Puffinus subalaris 		4 	0
Bannerman's Shearwater 	Puffinus bannermani 		0 	0
Heinroth's Shearwater 	Puffinus heinrothi 		0 	0
Little Shearwater 	Puffinus assimilis 		0 	0
Subantarctic Shearwater 	Puffinus elegans 		0 	0
Barolo Shearwater 	Puffinus baroli 		17 	3
Boyd's Shearwater 	Puffinus boydi 		0 	0
Peruvian Diving Petrel 	Pelecanoides garnotii 		0 	0
Magellanic Diving Petrel 	Pelecanoides magellani 		0 	0
South Georgia Diving Petrel 	Pelecanoides georgicus 		1 	0
Common Diving Petrel 	Pelecanoides urinatrix 		3 	0
Bulwer's Petrel 	Bulweria bulwerii 		5 	0
Olson's Petrel 	Bulweria bifax 	Extinct 	0 	0
Jouanin's Petrel 	Bulweria fallax 		0 	0
Alaotra Grebe 	Tachybaptus rufolavatus 	Extinct 	0 	0
Little Grebe 	Tachybaptus ruficollis 		628 	459
Tricolored Grebe 	Tachybaptus tricolor 		2 	0
Australasian Grebe 	Tachybaptus novaehollandiae 		8 	1
Madagascan Grebe 	Tachybaptus pelzelnii 		12 	0
Least Grebe 	Tachybaptus dominicus 		76 	8
Pied-billed Grebe 	Podilymbus podiceps 		157 	75
Atitlan Grebe 	Podilymbus gigas 	Extinct 	0 	0
White-tufted Grebe 	Rollandia rolland 		9 	1
Titicaca Grebe 	Rollandia microptera 		4 	0
Hoary-headed Grebe 	Poliocephalus poliocephalus 		1 	0
New Zealand Grebe 	Poliocephalus rufopectus 		0 	0
Great Grebe 	Podiceps major 		29 	5
Red-necked Grebe 	Podiceps grisegena 		91 	52
Great Crested Grebe 	Podiceps cristatus 		205 	159
Horned Grebe 	Podiceps auritus 		82 	3
Black-necked Grebe 	Podiceps nigricollis 		60 	22
Colombian Grebe 	Podiceps andinus 	Extinct 	0 	0
Silvery Grebe 	Podiceps occipitalis 		36 	5
Junin Grebe 	Podiceps taczanowskii 		12 	0
Hooded Grebe 	Podiceps gallardoi 		38 	14
Western Grebe 	Aechmophorus occidentalis 		65 	22
Clark's Grebe 	Aechmophorus clarkii 		25 	18
Greater Flamingo 	Phoenicopterus roseus 		147 	271
American Flamingo 	Phoenicopterus ruber 		12 	3
Chilean Flamingo 	Phoenicopterus chilensis 		18 	4
Lesser Flamingo 	Phoeniconaias minor 		19 	1
Andean Flamingo 	Phoenicoparrus andinus 		18 	1
James's Flamingo 	Phoenicoparrus jamesi 		10 	4
Red-billed Tropicbird 	Phaethon aethereus 		20 	5
Red-tailed Tropicbird 	Phaethon rubricauda 		31 	35
White-tailed Tropicbird 	Phaethon lepturus 		21 	0
Wood Stork 	Mycteria americana 		17 	7
Milky Stork 	Mycteria cinerea 		1 	0
Yellow-billed Stork 	Mycteria ibis 		2 	0
Painted Stork 	Mycteria leucocephala 		13 	3
Asian Openbill 	Anastomus oscitans 		4 	1
African Openbill 	Anastomus lamelligerus 		1 	0
Black Stork 	Ciconia nigra 		23 	0
Abdim's Stork 	Ciconia abdimii 		0 	0
Woolly-necked Stork 	Ciconia episcopus 		0 	0
Storm's Stork 	Ciconia stormi 		0 	0
Maguari Stork 	Ciconia maguari 		3 	0
White Stork 	Ciconia ciconia 		84 	22
Oriental Stork 	Ciconia boyciana 		5 	1
Black-necked Stork 	Ephippiorhynchus asiaticus 		0 	0
Saddle-billed Stork 	Ephippiorhynchus senegalensis 		0 	0
Jabiru 	Jabiru mycteria 		16 	2
Lesser Adjutant 	Leptoptilos javanicus 		1 	0
Greater Adjutant 	Leptoptilos dubius 		0 	0
Marabou Stork 	Leptoptilos crumenifer 		14 	1
African Sacred Ibis 	Threskiornis aethiopicus 		8 	0
Malagasy Sacred Ibis 	Threskiornis bernieri 		0 	0
Reunion Ibis 	Threskiornis solitarius 	Extinct 	0 	0
Black-headed Ibis 	Threskiornis melanocephalus 		6 	1
Australian White Ibis 	Threskiornis molucca 		10 	6
Straw-necked Ibis 	Threskiornis spinicollis 		4 	0
Red-naped Ibis 	Pseudibis papillosa 		12 	0
White-shouldered Ibis 	Pseudibis davisoni 		13 	0
Giant Ibis 	Pseudibis gigantea 		8 	0
Northern Bald Ibis 	Geronticus eremita 		46 	9
Southern Bald Ibis 	Geronticus calvus 		1 	0
Crested Ibis 	Nipponia nippon 		11 	0
Olive Ibis 	Bostrychia olivacea 		2 	0
Sao Tome Ibis 	Bostrychia bocagei 		1 	0
Spot-breasted Ibis 	Bostrychia rara 		8 	0
Hadada Ibis 	Bostrychia hagedash 		122 	155
Wattled Ibis 	Bostrychia carunculata 		13 	1
Plumbeous Ibis 	Theristicus caerulescens 		48 	37
Buff-necked Ibis 	Theristicus caudatus 		100 	55
Black-faced Ibis 	Theristicus melanopis 		39 	5
Andean Ibis 	Theristicus branickii 		13 	1
Sharp-tailed Ibis 	Cercibis oxycerca 		18 	3
Green Ibis 	Mesembrinibis cayennensis 		89 	48
Bare-faced Ibis 	Phimosus infuscatus 		17 	1
American White Ibis 	Eudocimus albus 		39 	9
Scarlet Ibis 	Eudocimus ruber 		6 	2
Glossy Ibis 	Plegadis falcinellus 		67 	29
White-faced Ibis 	Plegadis chihi 		56 	9
Puna Ibis 	Plegadis ridgwayi 		17 	3
Madagascan Ibis 	Lophotibis cristata 		3 	0
Eurasian Spoonbill 	Platalea leucorodia 		18 	33
Black-faced Spoonbill 	Platalea minor 		2 	0
African Spoonbill 	Platalea alba 		5 	0
Royal Spoonbill 	Platalea regia 		1 	0
Yellow-billed Spoonbill 	Platalea flavipes 		0 	0
Roseate Spoonbill 	Platalea ajaja 		25 	8
Forest Bittern 	Zonerodius heliosylus 		0 	0
White-crested Tiger Heron 	Tigriornis leucolopha 		3 	0
Rufescent Tiger Heron 	Tigrisoma lineatum 		63 	17
Fasciated Tiger Heron 	Tigrisoma fasciatum 		4 	0
Bare-throated Tiger Heron 	Tigrisoma mexicanum 		24 	3
Agami Heron 	Agamia agami 		11 	1
Boat-billed Heron 	Cochlearius cochlearius 		33 	9
Zigzag Heron 	Zebrilus undulatus 		57 	17
Eurasian Bittern 	Botaurus stellaris 		395 	233
Australasian Bittern 	Botaurus poiciloptilus 		4 	1
American Bittern 	Botaurus lentiginosus 		76 	45
Pinnated Bittern 	Botaurus pinnatus 		20 	0
Stripe-backed Bittern 	Ixobrychus involucris 		20 	0
Least Bittern 	Ixobrychus exilis 		120 	22
Little Bittern 	Ixobrychus minutus 		253 	33
Black-backed Bittern 	Ixobrychus dubius 		1 	1
New Zealand Bittern 	Ixobrychus novaezelandiae 	Extinct 	0 	0
Yellow Bittern 	Ixobrychus sinensis 		13 	0
Von Schrenck's Bittern 	Ixobrychus eurhythmus 		11 	3
Cinnamon Bittern 	Ixobrychus cinnamomeus 		7 	2
Dwarf Bittern 	Ixobrychus sturmii 		1 	1
Black Bittern 	Dupetor flavicollis 		11 	0
White-eared Night Heron 	Gorsachius magnificus 		1 	0
Japanese Night Heron 	Gorsachius goisagi 		9 	0
Malayan Night Heron 	Gorsachius melanolophus 		21 	0
White-backed Night Heron 	Gorsachius leuconotus 		5 	2
Black-crowned Night Heron 	Nycticorax nycticorax 		431 	90
Ascension Night Heron 	Nycticorax olsoni 	Extinct 	0 	0
Reunion Night Heron 	Nycticorax duboisi 	Extinct 	0 	0
Mauritius Night Heron 	Nycticorax mauritianus 	Extinct 	0 	0
Rodrigues Night Heron 	Nycticorax megacephalus 	Extinct 	0 	0
Nankeen Night Heron 	Nycticorax caledonicus 		17 	1
Yellow-crowned Night Heron 	Nyctanassa violacea 		48 	2
Bermuda Night Heron 	Nyctanassa carcinocatactes 	Extinct 	0 	0
Green Heron 	Butorides virescens 		89 	40
Lava Heron 	Butorides sundevalli 		0 	0
Striated Heron 	Butorides striata 		125 	20
Squacco Heron 	Ardeola ralloides 		51 	13
Indian Pond Heron 	Ardeola grayii 		16 	1
Chinese Pond Heron 	Ardeola bacchus 		19 	0
Javan Pond Heron 	Ardeola speciosa 		2 	3
Malagasy Pond Heron 	Ardeola idae 		0 	0
Rufous-bellied Heron 	Ardeola rufiventris 		0 	0
Western Cattle Egret 	Bubulcus ibis 		174 	93
Eastern Cattle Egret 	Bubulcus coromandus 		8 	0
Grey Heron 	Ardea cinerea 		594 	395
Great Blue Heron 	Ardea herodias 		98 	45
Cocoi Heron 	Ardea cocoi 		50 	12
White-necked Heron 	Ardea pacifica 		5 	2
Black-headed Heron 	Ardea melanocephala 		14 	3
Humblot's Heron 	Ardea humbloti 		0 	0
White-bellied Heron 	Ardea insignis 		2 	0
Great-billed Heron 	Ardea sumatrana 		10 	0
Goliath Heron 	Ardea goliath 		1 	0
Purple Heron 	Ardea purpurea 		106 	37
Great Egret 	Ardea alba 		240 	69
Intermediate Egret 	Ardea intermedia 		13 	0
Capped Heron 	Pilherodius pileatus 		6 	0
Whistling Heron 	Syrigma sibilatrix 		56 	6
Pied Heron 	Egretta picata 		4 	0
White-faced Heron 	Egretta novaehollandiae 		9 	0
Reddish Egret 	Egretta rufescens 		10 	0
Black Heron 	Egretta ardesiaca 		5 	0
Slaty Egret 	Egretta vinaceigula 		0 	0
Tricolored Heron 	Egretta tricolor 		42 	10
Little Blue Heron 	Egretta caerulea 		48 	5
Snowy Egret 	Egretta thula 		68 	20
Little Egret 	Egretta garzetta 		247 	91
Western Reef Heron 	Egretta gularis 		16 	10
Dimorphic Egret 	Egretta dimorpha 		4 	0
Pacific Reef Heron 	Egretta sacra 		7 	0
Chinese Egret 	Egretta eulophotes 		0 	0
Hamerkop 	Scopus umbretta 		30 	5
Shoebill 	Balaeniceps rex 		0 	0
Great White Pelican 	Pelecanus onocrotalus 		12 	3
Pink-backed Pelican 	Pelecanus rufescens 		0 	0
Spot-billed Pelican 	Pelecanus philippensis 		4 	1
Dalmatian Pelican 	Pelecanus crispus 		2 	0
Australian Pelican 	Pelecanus conspicillatus 		6 	1
American White Pelican 	Pelecanus erythrorhynchos 		6 	1
Brown Pelican 	Pelecanus occidentalis 		10 	3
Peruvian Pelican 	Pelecanus thagus 		1 	0
Ascension Frigatebird 	Fregata aquila 		1 	0
Christmas Frigatebird 	Fregata andrewsi 		3 	0
Magnificent Frigatebird 	Fregata magnificens 		11 	1
Great Frigatebird 	Fregata minor 		25 	2
Lesser Frigatebird 	Fregata ariel 		0 	0
Northern Gannet 	Morus bassanus 		68 	63
Cape Gannet 	Morus capensis 		11 	1
Australasian Gannet 	Morus serrator 		4 	0
Abbott's Booby 	Papasula abbotti 		4 	0
Blue-footed Booby 	Sula nebouxii 		8 	1
Peruvian Booby 	Sula variegata 		0 	0
Masked Booby 	Sula dactylatra 		29 	0
Nazca Booby 	Sula granti 		8 	6
Red-footed Booby 	Sula sula 		43 	9
Brown Booby 	Sula leucogaster 		15 	1
Little Pied Cormorant 	Microcarbo melanoleucos 		1 	0
Reed Cormorant 	Microcarbo africanus 		3 	3
Crowned Cormorant 	Microcarbo coronatus 		0 	0
Little Cormorant 	Microcarbo niger 		4 	1
Pygmy Cormorant 	Microcarbo pygmaeus 		6 	1
Red-legged Cormorant 	Phalacrocorax gaimardi 		5 	0
Flightless Cormorant 	Phalacrocorax harrisi 		3 	0
Bank Cormorant 	Phalacrocorax neglectus 		0 	0
Spotted Shag 	Phalacrocorax punctatus 		1 	0
Pitt Shag 	Phalacrocorax featherstoni 		1 	0
Pallas's Cormorant 	Phalacrocorax perspicillatus 	Extinct 	0 	0
Brandt's Cormorant 	Phalacrocorax penicillatus 		7 	1
Pelagic Cormorant 	Phalacrocorax pelagicus 		6 	0
Red-faced Cormorant 	Phalacrocorax urile 		4 	0
Neotropic Cormorant 	Phalacrocorax brasilianus 		98 	74
Double-crested Cormorant 	Phalacrocorax auritus 		39 	21
European Shag 	Phalacrocorax aristotelis 		12 	5
Black-faced Cormorant 	Phalacrocorax fuscescens 		2 	0
Indian Cormorant 	Phalacrocorax fuscicollis 		1 	3
Little Black Cormorant 	Phalacrocorax sulcirostris 		3 	0
Australian Pied Cormorant 	Phalacrocorax varius 		1 	0
Great Cormorant 	Phalacrocorax carbo 		111 	121
White-breasted Cormorant 	Phalacrocorax lucidus 		8 	2
Japanese Cormorant 	Phalacrocorax capillatus 		4 	0
Cape Cormorant 	Phalacrocorax capensis 		3 	0
Socotra Cormorant 	Phalacrocorax nigrogularis 		0 	0
Rock Shag 	Phalacrocorax magellanicus 		5 	2
Guanay Cormorant 	Leucocarbo bougainvillii 		0 	0
Imperial Shag 	Leucocarbo atriceps 		6 	0
South Georgia Shag 	Leucocarbo georgianus 		0 	0
Antarctic Shag 	Leucocarbo bransfieldensis 		0 	0
Heard Island Shag 	Leucocarbo nivalis 		0 	0
Crozet Shag 	Leucocarbo melanogenis 		0 	0
Macquarie Shag 	Leucocarbo purpurascens 		0 	0
Kerguelen Shag 	Leucocarbo verrucosus 		1 	0
New Zealand King Shag 	Leucocarbo carunculatus 		0 	0
Otago Shag 	Leucocarbo chalconotus 		1 	1
Foveaux Shag 	Leucocarbo stewarti 		0 	0
Chatham Shag 	Leucocarbo onslowi 		0 	0
Campbell Shag 	Leucocarbo campbelli 		0 	0
Auckland Shag 	Leucocarbo colensoi 		1 	0
Bounty Shag 	Leucocarbo ranfurlyi 		0 	0
Oriental Darter 	Anhinga melanogaster 		12 	3
African Darter 	Anhinga rufa 		8 	0
Australasian Darter 	Anhinga novaehollandiae 		11 	5
Anhinga 	Anhinga anhinga 		49 	24
Turkey Vulture 	Cathartes aura 		7 	3
Lesser Yellow-headed Vulture 	Cathartes burrovianus 		0 	0
Greater Yellow-headed Vulture 	Cathartes melambrotus 		1 	0
Black Vulture 	Coragyps atratus 		55 	6
King Vulture 	Sarcoramphus papa 		2 	0
California Condor 	Gymnogyps californianus 		0 	0
Andean Condor 	Vultur gryphus 		4 	0
Secretarybird 	Sagittarius serpentarius 		5 	0
Western Osprey 	Pandion haliaetus 		215 	58
Eastern Osprey 	Pandion cristatus 		7 	0
Black-winged Kite 	Elanus caeruleus 		242 	18
Black-shouldered Kite 	Elanus axillaris 		5 	0
White-tailed Kite 	Elanus leucurus 		37 	6
Letter-winged Kite 	Elanus scriptus 		0 	0
Pearl Kite 	Gampsonyx swainsonii 		23 	1
Scissor-tailed Kite 	Chelictinia riocourii 		2 	0
African Harrier-Hawk 	Polyboroides typus 		12 	6
Madagascan Harrier-Hawk 	Polyboroides radiatus 		4 	2
Palm-nut Vulture 	Gypohierax angolensis 		0 	0
Bearded Vulture 	Gypaetus barbatus 		3 	0
Egyptian Vulture 	Neophron percnopterus 		2 	0
Madagascan Serpent Eagle 	Eutriorchis astur 		2 	0
Grey-headed Kite 	Leptodon cayanensis 		82 	6
White-collared Kite 	Leptodon forbesi 		17 	0
Hook-billed Kite 	Chondrohierax uncinatus 		22 	1
Cuban Kite 	Chondrohierax wilsonii 		0 	0
European Honey Buzzard 	Pernis apivorus 		67 	2
Crested Honey Buzzard 	Pernis ptilorhynchus 		92 	8
